antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'flexibility', 'teamwork'})",frozenset({'time management'}),0.02491,0.12239,0.01049,0.42111601766358886,3.4407714491673245,1.0,0.007441265099999999,1.516037801664355,0.7274892598459856,0.07667568160222206,0.3403858407078188,0.2534128172311735
"frozenset({'flexibility', 'time management'})",frozenset({'teamwork'}),0.017765,0.17344,0.01049,0.5904869124683366,3.404560150301756,1.0,0.007408838399999999,2.018397030927835,0.7190502285494567,0.05804720139446088,0.5045573369971165,0.32548446176922363
"frozenset({'flexibility', 'leadership'})",frozenset({'communication'}),0.01421,0.29035,0.010765,0.7575650950035187,2.6091444635905585,1.0,0.0066391265,2.927177503628447,0.6256227042945373,0.036641195391344306,0.6583739801360088,0.39732051891557024
frozenset({'initiative'}),frozenset({'teamwork'}),0.02811,0.17344,0.01334,0.4745642120241907,2.7361866468184424,1.0,0.0084646016,1.5730942180094785,0.6528803219211681,0.07087827426810477,0.3643101674702269,0.27573920933312857
frozenset({'initiative'}),frozenset({'communication'}),0.02811,0.29035,0.01367,0.4863038064745642,1.674888260632217,1.0,0.0055082615,1.3814585526315788,0.41459964096984225,0.04485055283966009,0.27612739586354434,0.2666924577404679
frozenset({'decisionmaking'}),frozenset({'problemsolving'}),0.016305,0.09452,0.010965,0.672493100275989,7.114823320736235,1.0,0.0094238514,2.7647661797752807,0.8736939519800582,0.10980372521530142,0.6383057607854276,0.3942501472602966
frozenset({'decisionmaking'}),frozenset({'communication'}),0.016305,0.29035,0.010875,0.6669733210671572,2.2971355986470026,1.0,0.006140843249999999,2.1309103591160214,0.5740348800993299,0.036767191831766854,0.5307170028424677,0.3522140585015483
frozenset({'data analysis'}),frozenset({'communication'}),0.066655,0.29035,0.03343,0.5015377691095941,1.7273558433256213,1.0,0.01407672075,1.4236785778781038,0.45115202747286715,0.10331453295217492,0.2975942635237006,0.3083373364232317
"frozenset({'data analysis', 'teamwork'})",frozenset({'communication'}),0.01749,0.29035,0.01209,0.6912521440823328,2.380754758334193,1.0,0.0070117785,2.2984775000000006,0.5902892962681568,0.04087912087912088,0.5649293934789443,0.3664457724027989
"frozenset({'project management', 'data analysis'})",frozenset({'communication'}),0.017485,0.29035,0.01013,0.5793537317700886,1.995363291786081,1.0,0.0050532302500000004,1.68704694085656,0.5077155354563085,0.03402697301019466,0.4072482657226642,0.30712132946348414
"frozenset({'communication', 'data analysis'})",frozenset({'problem solving'}),0.03343,0.120525,0.01416,0.4235716422375112,3.5143882367766954,1.0,0.01013084925,1.5257316683964712,0.7402003533199608,0.10129117636539219,0.34457675572075525,0.2705288204964781
"frozenset({'problem solving', 'data analysis'})",frozenset({'communication'}),0.02003,0.29035,0.01416,0.706939590614079,2.4347841936079866,1.0,0.008344289500000001,2.4215143952299836,0.6013306342422912,0.04780230909459186,0.5870352858649742,0.3778541590060235
"frozenset({'leadership', 'data analysis'})",frozenset({'communication'}),0.01617,0.29035,0.01243,0.7687074829931972,2.647520175626648,1.0,0.0077350405,3.068192647058823,0.6325158341353131,0.042265973001462134,0.6740752243968114,0.40575894211654007
frozenset({'risk management'}),frozenset({'communication'}),0.03925,0.29035,0.017405,0.4434394904458599,1.5272584482378506,1.0,0.0060087625000000006,1.275063515678645,0.3593359079581712,0.05575041240250485,0.21572534410746128,0.25169219226959777
frozenset({'safety'}),frozenset({'communication'}),0.02246,0.29035,0.012005,0.5345057880676759,1.8409016293014497,1.0,0.005483739,1.5245087517934004,0.4672831001281707,0.0399095759711441,0.344050994247412,0.28792621933089324
frozenset({'quality control'}),frozenset({'communication'}),0.026635,0.29035,0.011055,0.4150553782616858,1.429500183439593,1.0,0.003321527750000001,1.2131917682926832,0.30867638985454005,0.036135717320955774,0.17572800431436034,0.22656505782379968
frozenset({'leadership'}),frozenset({'communication'}),0.153375,0.29035,0.0946,0.6167889160554197,2.1242945274855165,1.0,0.05006756875,1.8518514461931095,0.6251356664582571,0.27096312209094164,0.4599998817098848,0.4713012946042554
"frozenset({'customer service', 'leadership'})",frozenset({'communication'}),0.04298,0.29035,0.031405,0.7306886924150768,2.5165789303085133,1.0,0.018925757,2.635054600431966,0.6296996443522139,0.10401589798791092,0.6205012223139249,0.4194256274198684
"frozenset({'communication', 'customer service', 'leadership'})",frozenset({'teamwork'}),0.031405,0.17344,0.01412,0.4496099347237701,2.5923082029737663,1.0,0.0086731168,1.5017712930286375,0.6341591681078549,0.07403329400969982,0.3341196461524512,0.26551068691908064
"frozenset({'customer service', 'leadership', 'teamwork'})",frozenset({'communication'}),0.0166,0.29035,0.01412,0.8506024096385543,2.9295760621269307,1.0,0.00930019,4.750076612903228,0.6697718961964071,0.048219103233958276,0.7894770797414983,0.44961668613493067
"frozenset({'leadership', 'teamwork'})",frozenset({'communication'}),0.048695,0.29035,0.0377,0.7742067974124652,2.666460469820786,1.0,0.023561406749999996,3.1429201227830816,0.65696175393408,0.12510577577195572,0.6818245577572962,0.4520250449951942
frozenset({'microsoft office suite'}),frozenset({'communication'}),0.0583,0.29035,0.02591,0.4444253859348199,1.5306539897875664,1.0,0.008982595,1.2773261809200371,0.36814748301467654,0.08028134101753732,0.21711461415461128,0.26683125676971753
"frozenset({'communication', 'microsoft office suite'})",frozenset({'teamwork'}),0.02591,0.17344,0.01074,0.41451177151678886,2.3899433320848065,1.0,0.0062461695999999995,1.4117448648648647,0.5970495921772606,0.05694289804358199,0.29165671157180223,0.2382176016255531
"frozenset({'microsoft office suite', 'teamwork'})",frozenset({'communication'}),0.01694,0.29035,0.01074,0.6340023612750885,2.1835796840884742,1.0,0.005821471,1.9389469354838706,0.5513767277267223,0.03621648963075367,0.48425612805620866,0.3354961005617736
"frozenset({'communication', 'microsoft office suite'})",frozenset({'time management'}),0.02591,0.12239,0.01049,0.40486298726360476,3.3079744036572003,1.0,0.0073188750999999995,1.474635220492866,0.7162584568065146,0.07611929468108265,0.32186619029364383,0.2452863020311814
"frozenset({'microsoft office suite', 'time management'})",frozenset({'communication'}),0.017515,0.29035,0.01049,0.5989152155295461,2.06273537292766,1.0,0.00540451975,1.7693266548042703,0.5243915579855914,0.035275325767129044,0.4348132396668021,0.31752201279318704
frozenset({'scheduling'}),frozenset({'communication'}),0.025895,0.29035,0.01475,0.5696080324386946,1.961797941927655,1.0,0.007231386749999999,1.648845827725437,0.5032963679219142,0.048922867709248904,0.3935151587947504,0.3102043950724556
frozenset({'project management'}),frozenset({'communication'}),0.121405,0.29035,0.05005,0.41225649684938837,1.4198605023226738,1.0,0.014800058249999998,1.2074144523859573,0.336566289974857,0.13837243057187487,0.17178397357766276,0.2923173305669363
"frozenset({'project management', 'teamwork'})",frozenset({'communication'}),0.02272,0.29035,0.01468,0.6461267605633803,2.2253375600598595,1.0,0.008083248000000001,2.005379104477612,0.5634311279797435,0.04919735916082979,0.5013411689753826,0.34834321496397014
"frozenset({'project management', 'time management'})",frozenset({'communication'}),0.019345,0.29035,0.01122,0.5799948307056086,1.9975713129175432,1.0,0.0056031792500000005,1.6896220615384614,0.5092434036616601,0.03759108803082336,0.40815166730868546,0.3093189238769993
"frozenset({'project management', 'attention to detail'})",frozenset({'communication'}),0.019315,0.29035,0.010565,0.5469842091638623,1.883878798566772,1.0,0.00495688975,1.5665016857142857,0.4784209901131023,0.0353226345703778,0.3616349033521627,0.29168566407908975
"frozenset({'communication', 'project management'})",frozenset({'leadership'}),0.05005,0.153375,0.020465,0.4088911088911089,2.665956700186529,1.0,0.01278858125,1.4322657174243705,0.6578242374606701,0.11185505028421512,0.3018055324271181,0.27116112086772237
"frozenset({'leadership', 'project management'})",frozenset({'communication'}),0.02996,0.29035,0.020465,0.6830774365821095,2.352600091551953,1.0,0.011766114000000001,2.2391905213270142,0.5926955410132022,0.06825193016391803,0.5534100423900649,0.376780667662503
frozenset({'documentation'}),frozenset({'communication'}),0.020615,0.29035,0.01035,0.5020616056269707,1.7291599987152426,1.0,0.004364434749999999,1.4251763029712616,0.43056052207069995,0.03442941968963625,0.29833242531807325,0.2688541195002427
frozenset({'problemsolving skills'}),frozenset({'communication skills'}),0.031715,0.16648,0.022645,0.7140154501024751,4.288896264431014,1.0,0.0173650868,2.914563042998897,0.7919566854807278,0.12899458843634293,0.656895395554366,0.4250188975644524
frozenset({'verbal communication'}),frozenset({'written communication'}),0.02252,0.0248,0.019585,0.8696714031971582,35.06739529020799,1.0,0.019026504000000003,7.482624872231693,0.9938653294766432,0.7061474670993331,0.8663570582415486,0.8296945725663211
frozenset({'written communication'}),frozenset({'verbal communication'}),0.0248,0.02252,0.019585,0.7897177419354839,35.06739529020799,1.0,0.019026504000000003,4.648418791946311,0.9961889686800958,0.7061474670993331,0.7848730837822604,0.8296945725663211
frozenset({'time management'}),frozenset({'communication'}),0.12239,0.29035,0.069215,0.5655282294305091,1.9477466141915243,1.0,0.0336790635,1.633362736248237,0.5544446795147094,0.20148460810712468,0.38776612334321015,0.40195646877070484
"frozenset({'communication', 'time management'})",frozenset({'customer service'}),0.069215,0.168875,0.0282,0.40742613595318933,2.412589998242424,1.0,0.016511316875,1.4025677648421309,0.6290471919969026,0.13435609128591167,0.28702197136795227,0.28720677634076935
"frozenset({'customer service', 'time management'})",frozenset({'communication'}),0.041965,0.29035,0.0282,0.6719885618968188,2.3144086857131696,1.0,0.01601546225,2.1634916273156555,0.5928010910482513,0.09272807983821908,0.5377842061534824,0.384556361196386
"frozenset({'customer service', 'attention to detail'})",frozenset({'time management'}),0.03619,0.12239,0.016115,0.44528875379939215,3.6382772595750645,1.0,0.011685705900000001,1.5821024109589044,0.7523730212782864,0.11311550205313586,0.36792966556829587,0.2884790039117069
"frozenset({'customer service', 'time management'})",frozenset({'teamwork'}),0.041965,0.17344,0.018905,0.4504944596687716,2.597408093108692,1.0,0.011626590400000001,1.5041886556808328,0.6419398191081875,0.0962086513994911,0.3351897740862994,0.27974734514803895
"frozenset({'communication', 'customer service', 'attention to detail'})",frozenset({'time management'}),0.02238,0.12239,0.01149,0.5134048257372654,4.194826584992772,1.0,0.0087509118,1.8035731680440772,0.7790461761373587,0.08620948379351741,0.4455450892050745,0.30364252235470185
"frozenset({'communication', 'customer service', 'time management'})",frozenset({'attention to detail'}),0.0282,0.12316,0.01149,0.4074468085106383,3.308272235390048,1.0,0.008016888,1.4797658886894074,0.7179742901251318,0.08214770858654466,0.32421742679466986,0.25037004277431885
"frozenset({'communication', 'attention to detail', 'time management'})",frozenset({'customer service'}),0.025725,0.168875,0.01149,0.4466472303206997,2.644839261706586,1.0,0.007145690625,1.5019803740779767,0.6383261289626021,0.0627491671672765,0.3342123390834107,0.25734286016405084
"frozenset({'customer service', 'attention to detail', 'time management'})",frozenset({'communication'}),0.016115,0.29035,0.01149,0.7130003102699348,2.4556580343376435,1.0,0.00681100975,2.4726507567567566,0.6024862415882424,0.038952453597762525,0.5955757208059393,0.37628661974664296
"frozenset({'communication', 'customer service', 'teamwork'})",frozenset({'time management'}),0.03547,0.12239,0.01429,0.4028756695799267,3.2917368214717437,1.0,0.0099488267,1.469727417374882,0.7218116660944818,0.0995333286898377,0.3196017246612125,0.25981678731876473
"frozenset({'communication', 'customer service', 'time management'})",frozenset({'teamwork'}),0.0282,0.17344,0.01429,0.5067375886524823,2.9216881264557326,1.0,0.009398992,1.6757003594536306,0.6768183992219498,0.0762743528155858,0.40323459718893034,0.294564596909267
"frozenset({'communication', 'teamwork', 'time management'})",frozenset({'customer service'}),0.03301,0.168875,0.01429,0.4328991214783399,2.5634292907673717,1.0,0.00871543625,1.4655681757478634,0.6307175547105255,0.07617473813267946,0.31767077332331467,0.25875896118328545
"frozenset({'customer service', 'teamwork', 'time management'})",frozenset({'communication'}),0.018905,0.29035,0.01429,0.755884686590849,2.603356936768896,1.0,0.00880093325,2.9070277898158174,0.6277481419546534,0.04844642584713441,0.6560060404295764,0.4025505747402325
"frozenset({'teamwork', 'attention to detail'})",frozenset({'time management'}),0.049135,0.12239,0.021895,0.4456090363284828,3.6408941607033483,1.0,0.01588136735,1.583016422540382,0.7628235286449383,0.14632760809997997,0.36829461415490117,0.3122521854573209
"frozenset({'attention to detail', 'time management'})",frozenset({'teamwork'}),0.042295,0.17344,0.021895,0.5176734838633409,2.9847410278098527,1.0,0.014559355200000002,1.7136938823529413,0.6943292116691118,0.11295398266611638,0.4164652098617655,0.3219565528172793
"frozenset({'teamwork', 'time management'})",frozenset({'attention to detail'}),0.0487,0.12316,0.021895,0.4495893223819302,3.650449191149157,1.0,0.015897108,1.5930650251818692,0.763230431874729,0.14600073350448436,0.3722792326786304,0.3136830989954471
"frozenset({'communication', 'attention to detail'})",frozenset({'time management'}),0.0575,0.12239,0.025725,0.4473913043478261,3.6554563636557407,1.0,0.018687575,1.5881219512195124,0.7707547437315206,0.1668666688288522,0.37032543424508163,0.3287900226290156
"frozenset({'attention to detail', 'time management'})",frozenset({'communication'}),0.042295,0.29035,0.025725,0.6082279229223313,2.0948094469513734,1.0,0.013444646750000002,1.8113848370549188,0.5457104340826044,0.08381662974064905,0.4479361980163902,0.3484139442405698
"frozenset({'communication', 'teamwork', 'attention to detail'})",frozenset({'time management'}),0.030185,0.12239,0.01529,0.5065429849262879,4.138761213549211,1.0,0.01159565785,1.7784933098355153,0.781986057517655,0.11137414866882762,0.43772630772927373,0.3157357460786354
"frozenset({'communication', 'attention to detail', 'time management'})",frozenset({'teamwork'}),0.025725,0.17344,0.01529,0.594363459669582,3.4269110912683463,1.0,0.010828256,2.037686248203162,0.7268912996112099,0.08315431679129844,0.5092473137698195,0.34126037374623014
"frozenset({'communication', 'teamwork', 'time management'})",frozenset({'attention to detail'}),0.03301,0.12316,0.01529,0.4631929718267192,3.7609042856992465,1.0,0.0112244884,1.6334361399548532,0.759166590120925,0.1085320840431573,0.38779363604160305,0.29367021114882563
"frozenset({'teamwork', 'attention to detail', 'time management'})",frozenset({'communication'}),0.021895,0.29035,0.01529,0.6983329527289335,2.405141907108433,1.0,0.00893278675,2.3524279712339133,0.5973020453529839,0.051489282887979666,0.574907282081214,0.3754967673925363
"frozenset({'communication', 'time management'})",frozenset({'teamwork'}),0.069215,0.17344,0.03301,0.4769197428303113,2.7497678899349127,1.0,0.021005350399999997,1.580178163237122,0.6836519083707503,0.15745665291325808,0.36715996761313313,0.3336224636660782
"frozenset({'teamwork', 'time management'})",frozenset({'communication'}),0.0487,0.29035,0.03301,0.67782340862423,2.3345045931607715,1.0,0.018869954999999997,2.2026739961759083,0.6009078028494179,0.10786171742255912,0.5460063533068836,0.39575689115557977
"frozenset({'leadership', 'time management'})",frozenset({'communication'}),0.03204,0.29035,0.024965,0.7791822721598003,2.683596597760635,1.0,0.015662186,3.213736537102474,0.6481318980669387,0.08393712700680844,0.6888357248781798,0.43258235357602554
"frozenset({'leadership', 'time management'})",frozenset({'teamwork'}),0.03204,0.17344,0.016495,0.5148252184769039,2.9683188334692336,1.0,0.010937982399999999,1.7036334770022514,0.6850582321102529,0.0872820594227055,0.41301928290372614,0.3049650769506291
"frozenset({'leadership', 'attention to detail'})",frozenset({'time management'}),0.024515,0.12239,0.011675,0.4762390373240873,3.8911597134086713,1.0,0.00867460915,1.6755926129283487,0.7616797877043516,0.08633439325593432,0.4031962230650144,0.2858154088491504
"frozenset({'leadership', 'time management'})",frozenset({'customer service'}),0.03204,0.168875,0.01305,0.4073033707865169,2.411863039446436,1.0,0.007639245000000001,1.4022772511848343,0.6047592448248789,0.0694647752375376,0.2868742617374245,0.24228973128519035
"frozenset({'communication', 'leadership', 'time management'})",frozenset({'teamwork'}),0.024965,0.17344,0.01363,0.5459643500901261,3.147857184560229,1.0,0.009300070399999999,1.8204737891486542,0.6997939359484436,0.07376539033960222,0.45069244832816263,0.3122753023513361
"frozenset({'communication', 'teamwork', 'time management'})",frozenset({'leadership'}),0.03301,0.153375,0.01363,0.4129051802484096,2.6921283145780577,1.0,0.008567091249999999,1.4420583720330238,0.6500032886766027,0.07889786113281815,0.30654679491913134,0.25088616795631563
"frozenset({'leadership', 'teamwork', 'time management'})",frozenset({'communication'}),0.016495,0.29035,0.01363,0.8263110033343438,2.8459135640927977,1.0,0.00884067675,4.085751047120421,0.6594973933626512,0.04648466142591613,0.7552469574217485,0.43662717378702726
"frozenset({'leadership', 'time management'})","frozenset({'communication', 'teamwork'})",0.03204,0.101345,0.01363,0.42540574282147314,4.197599712087159,1.0,0.0103829062,1.5639818685497011,0.786983566834268,0.11381570706859839,0.3606063982523584,0.27994841879837284
"frozenset({'communication', 'leadership', 'time management'})",frozenset({'customer service'}),0.024965,0.168875,0.01103,0.44181854596435005,2.6162460160731316,1.0,0.006814035625,1.4889871277359166,0.6335905365202944,0.06033586784092774,0.32840252184009633,0.2535665638778079
"frozenset({'customer service', 'leadership', 'time management'})",frozenset({'communication'}),0.01305,0.29035,0.01103,0.8452107279693486,2.911006467950228,1.0,0.0072409325,4.584620049504949,0.6651564935095654,0.03772616889557752,0.7818794165706314,0.44159968118804954
frozenset({'organization'}),frozenset({'communication'}),0.037455,0.29035,0.024685,0.659057535709518,2.269872690578674,1.0,0.013809940749999998,2.081436237274862,0.5812161071839825,0.08143639482713116,0.5195625106876882,0.3720378086675711
frozenset({'organization'}),frozenset({'time management'}),0.037455,0.12239,0.015475,0.4131624616206114,3.375786106876472,1.0,0.010890882549999998,1.4954905618744312,0.7311582327380601,0.10718985938906972,0.33132309524801606,0.26980126512683483
"frozenset({'communication', 'organization'})",frozenset({'time management'}),0.024685,0.12239,0.01109,0.44926068462629126,3.6707303262218423,1.0,0.008068802849999999,1.5935125303420374,0.7459893965865699,0.08155311247564068,0.372455515122083,0.2699363313645387
"frozenset({'organization', 'time management'})",frozenset({'communication'}),0.015475,0.29035,0.01109,0.7166397415185783,2.4681926692563403,1.0,0.0065968337499999995,2.5044090649942987,0.6041951636195921,0.037627020883166225,0.6007042084387774,0.3774175115376601
"frozenset({'communication', 'organization'})",frozenset({'teamwork'}),0.024685,0.17344,0.01018,0.412396192019445,2.377745572067833,1.0,0.0058986336,1.40666208893485,0.5940988870181854,0.054164782250126366,0.2890972125670792,0.23554542073296972
"frozenset({'organization', 'teamwork'})",frozenset({'communication'}),0.01379,0.29035,0.01018,0.73821609862219,2.542504214300637,1.0,0.0061760734999999995,2.710823684210526,0.6151701810800008,0.034630561981221934,0.6311084317934051,0.38663861586869785
frozenset({'sales'}),frozenset({'customer service'}),0.07025,0.168875,0.040025,0.5697508896797152,3.373802455542355,1.0,0.028161531249999996,1.9317297353184446,0.7567609918444692,0.20102963335007534,0.48232924010192835,0.4033802560907829
frozenset({'sales'}),frozenset({'communication'}),0.07025,0.29035,0.038945,0.5543772241992883,1.9093412233486766,1.0,0.0185479125,1.5924904168663152,0.512244310315383,0.12107693025135625,0.3720527361365296,0.3442542225697664
"frozenset({'communication', 'sales'})",frozenset({'customer service'}),0.038945,0.168875,0.02518,0.6465528309153935,3.8285881919490365,1.0,0.018603163125000002,2.3514829731202327,0.7687459237824875,0.13786684187472625,0.5747364486874941,0.39782859902542433
"frozenset({'customer service', 'sales'})",frozenset({'communication'}),0.040025,0.29035,0.02518,0.629106808244847,2.166718816066289,1.0,0.013558741250000002,1.9133540754462783,0.5609236146170655,0.0825046281885352,0.4773575822515987,0.3579148644289501
"frozenset({'sales', 'problem solving'})",frozenset({'communication'}),0.01322,0.29035,0.01055,0.7980332829046899,2.748521725175443,1.0,0.006711573,3.5136977528089894,0.6446908701757615,0.03600436830250495,0.7153995390751636,0.4171843700557546
"frozenset({'sales', 'time management'})",frozenset({'communication'}),0.01505,0.29035,0.010925,0.7259136212624585,2.5001330162302686,1.0,0.006555232500000001,2.5891472727272733,0.6091895847144839,0.03709992359283471,0.6137724529873296,0.38177031157836205
"frozenset({'sales', 'time management'})",frozenset({'customer service'}),0.01505,0.168875,0.01055,0.7009966777408638,4.150979586918512,1.0,0.00800843125,2.7796513888888894,0.7706919229185979,0.06085075702956021,0.6402426563283066,0.3817344602619937
"frozenset({'sales', 'teamwork'})",frozenset({'communication'}),0.017775,0.29035,0.01376,0.7741209563994375,2.666164823142543,1.0,0.008599028750000001,3.141725716064758,0.636238555291232,0.04674468771762948,0.6817035952926618,0.4107560180653981
"frozenset({'sales', 'teamwork'})",frozenset({'customer service'}),0.017775,0.168875,0.01233,0.6936708860759494,4.107599621471203,1.0,0.009328246875000001,2.7131766528925625,0.770239826789802,0.07073198715006886,0.6314283484144375,0.3833417346738
"frozenset({'sales', 'leadership'})",frozenset({'communication'}),0.015455,0.29035,0.011725,0.7586541572306696,2.612895323680626,1.0,0.00723764075,2.940386260053619,0.6269726555687879,0.03987010337323177,0.6599086271129002,0.39951822722907687
"frozenset({'sales', 'leadership'})",frozenset({'customer service'}),0.015455,0.168875,0.010805,0.6991264962795212,4.1399052333354325,1.0,0.008195036875,2.762373521505376,0.7703544043671576,0.06226768477164674,0.6379924755957541,0.3815543658303601
frozenset({'training'}),frozenset({'communication'}),0.054365,0.29035,0.02619,0.48174376896900584,1.659182948059259,1.0,0.010405122250000003,1.3693033629103817,0.4201343112628875,0.08222274546738875,0.269701640201516,0.2859726249701237
"frozenset({'communication', 'training'})",frozenset({'customer service'}),0.02619,0.168875,0.01169,0.4463535700649103,2.6431003408728957,1.0,0.007267163750000001,1.5011837068965517,0.6383754912413597,0.06374914792092708,0.3338590104555997,0.2577881839961857
"frozenset({'customer service', 'training'})",frozenset({'communication'}),0.017675,0.29035,0.01169,0.6613861386138614,2.2778926764727445,1.0,0.006558063750000001,2.0957500000000002,0.571091802093012,0.039448597027013345,0.5228438506501253,0.3508239458352586
"frozenset({'communication', 'training'})",frozenset({'leadership'}),0.02619,0.153375,0.013455,0.5137457044673539,3.3496052451009217,1.0,0.00943810875,1.741115724381625,0.7203226069351637,0.08100054180964421,0.42565563793574945,0.3007359329182735
"frozenset({'leadership', 'training'})",frozenset({'communication'}),0.019685,0.29035,0.013455,0.683515367030734,2.3541083762036648,1.0,0.00773946025,2.242288964686998,0.58676111343965,0.04536718591948209,0.5540271500468316,0.36492799520815156
frozenset({'problem solving'}),frozenset({'communication'}),0.120525,0.29035,0.077235,0.6408214063472308,2.207065287918825,1.0,0.04224056625,1.9757580561330559,0.6218592258438933,0.23149202733485194,0.4938651537338559,0.4534139750868236
"frozenset({'communication', 'problem solving'})",frozenset({'leadership'}),0.077235,0.153375,0.03215,0.41626205735741567,2.7140150438951305,1.0,0.020304081874999998,1.4503511561494953,0.6844019923925472,0.16199737982464976,0.3105118055306844,0.312939504636328
"frozenset({'problem solving', 'leadership'})",frozenset({'communication'}),0.04005,0.29035,0.03215,0.8027465667915105,2.7647548365473065,1.0,0.020521482499999997,3.5976560126582253,0.6649349203889491,0.10779547359597652,0.7220412411632642,0.45673749899761507
"frozenset({'problem solving', 'leadership'})",frozenset({'teamwork'}),0.04005,0.17344,0.01749,0.4367041198501872,2.517897369984935,1.0,0.010543727999999999,1.4673638297872338,0.627994400437344,0.08923469387755101,0.3185057586263395,0.26877295475904195
"frozenset({'communication', 'problem solving', 'teamwork'})",frozenset({'leadership'}),0.03313,0.153375,0.01505,0.45427105342589796,2.9618324591745586,1.0,0.009968686249999999,1.5513653899336284,0.6850674645009084,0.08777813420431016,0.3554065299582436,0.27619828139917557
"frozenset({'communication', 'problem solving', 'leadership'})",frozenset({'teamwork'}),0.03215,0.17344,0.01505,0.4681181959564541,2.6990209637710683,1.0,0.009473903999999998,1.5540294736842104,0.6504058298207641,0.07898603967670831,0.3565115611164998,0.277445859970847
"frozenset({'problem solving', 'teamwork', 'leadership'})",frozenset({'communication'}),0.01749,0.29035,0.01505,0.8604917095483133,2.9636359894896276,1.0,0.0099717785,5.086794467213116,0.674371400309689,0.051402028757812766,0.8034125407571526,0.45616285150224345
"frozenset({'problem solving', 'teamwork'})",frozenset({'time management'}),0.04441,0.12239,0.017825,0.4013735645124972,3.279463718543159,1.0,0.012389660100000002,1.466039499717886,0.7273748107155464,0.11965094814566203,0.31789013857236953,0.27350727412649944
"frozenset({'problem solving', 'time management'})",frozenset({'teamwork'}),0.037985,0.17344,0.017825,0.4692641832302225,2.7056283627203785,1.0,0.011236881600000002,1.557385,0.6552913309684059,0.09207128099173555,0.3578980149417133,0.28601873829407803
"frozenset({'problem solving', 'time management'})",frozenset({'communication'}),0.037985,0.29035,0.02659,0.7000131630906937,2.410928751819162,1.0,0.01556105525,2.365603795524353,0.6083294806946254,0.08812076422144526,0.5772749427051275,0.3957961458642723
"frozenset({'leadership', 'time management'})",frozenset({'problem solving'}),0.03204,0.120525,0.01363,0.42540574282147314,3.5296058313335257,1.0,0.009768379,1.5306017925040738,0.7404048153308908,0.09810342966135242,0.3466622050899379,0.26924715682869965
"frozenset({'communication', 'problem solving', 'teamwork'})",frozenset({'time management'}),0.03313,0.12239,0.01365,0.41201328101418655,3.366396609316011,1.0,0.0095952193,1.49256772587269,0.7270330746268566,0.09621484457602031,0.3300136518660755,0.261771000340413
"frozenset({'communication', 'problem solving', 'time management'})",frozenset({'teamwork'}),0.02659,0.17344,0.01365,0.5133508837908989,2.9598182875397767,1.0,0.0090382304,1.6984722102009275,0.680228702443391,0.0732374718317416,0.4112355833707158,0.29602622602829076
"frozenset({'communication', 'teamwork', 'time management'})",frozenset({'problem solving'}),0.03301,0.120525,0.01365,0.41351105725537723,3.430915223027399,1.0,0.009671469750000002,1.4995593879132234,0.7327196583393649,0.09758015512742611,0.3331374481996387,0.26338278438375584
"frozenset({'problem solving', 'teamwork', 'time management'})",frozenset({'communication'}),0.017825,0.29035,0.01365,0.7657784011220197,2.6374320686138097,1.0,0.00847451125,3.029823053892216,0.6321106880324942,0.04634581105169341,0.6699477222884798,0.4063953138725304
"frozenset({'communication', 'problem solving', 'time management'})",frozenset({'leadership'}),0.02659,0.153375,0.01141,0.42910868747649494,2.7977746534734793,1.0,0.0073317587499999995,1.4829880599472989,0.6601258173501232,0.06769303788081041,0.32568573745931784,0.2517507577561774
"frozenset({'communication', 'leadership', 'time management'})",frozenset({'problem solving'}),0.024965,0.120525,0.01141,0.45703985579811734,3.79207513626316,1.0,0.008401093375,1.619778190704537,0.7551443230737392,0.08509844868735084,0.38263151971132475,0.27585450578746357
"frozenset({'problem solving', 'time management', 'leadership'})",frozenset({'communication'}),0.01363,0.29035,0.01141,0.8371239911958914,2.883154782834136,1.0,0.0074525295,4.356995270270271,0.6621832705099161,0.038999213863348946,0.7704840290226047,0.4382106954429604
"frozenset({'problem solving', 'attention to detail'})",frozenset({'time management'}),0.03243,0.12239,0.01595,0.49182855380820223,4.018535450675727,1.0,0.011980892299999999,1.726995891990291,0.7763294875379075,0.11485562036436953,0.4209598270395759,0.311074829236808
"frozenset({'problem solving', 'time management'})",frozenset({'attention to detail'}),0.037985,0.12316,0.01595,0.41990259312886663,3.4094072192990144,1.0,0.011271767399999999,1.5115392511912866,0.7345975695573801,0.10985226764007022,0.3384227374764685,0.27470446317696984
"frozenset({'problem solving', 'attention to detail'})",frozenset({'teamwork'}),0.03243,0.17344,0.016535,0.5098674067221709,2.9397336642191587,1.0,0.010910340800000001,1.6864008052846808,0.6819487269394733,0.08733197771146381,0.407021156022758,0.3026014847263991
"frozenset({'problem solving', 'attention to detail'})",frozenset({'communication'}),0.03243,0.29035,0.02241,0.6910268270120259,2.379978739493804,1.0,0.0129939495,2.296801347305389,0.5992622542908559,0.07460798348703265,0.5646118889762923,0.38410476876690497
"frozenset({'leadership', 'attention to detail'})",frozenset({'problem solving'}),0.024515,0.120525,0.010525,0.42932898225576177,3.562157081566163,1.0,0.007570329625,1.5411243477483918,0.7373472921448405,0.07824406200052039,0.3511230930450118,0.2583276315551781
